0	200	0.004166666666666667	1.0	200	0.981019	0.9999999999996364	0	8	0	0	200	0	0	True	False	337.0	336	1.0	0	0	0	28	0	1200	0	0
0	200	0.004166666666666667	1.0	200	0.981019	0.9999999999996364	0	8	0	0	200	0	0	True	False	337.0	336	1.0	0	0	0	28	0	1200	0	0
0	200	0.004166666666666667	1.0	200	0.981019	0.9999999999996364	0	8	0	0	200	0	0	True	False	337.0	336	1.0	0	0	0	28	0	1200	0	0
0	200	0.004166666666666667	1.0	200	0.981019	0.9999999999996364	0	8	0	0	200	0	0	True	False	337.0	336	1.0	0	0	0	28	0	1200	0	0
0	200	0.004166666666666667	1.0	200	0.981019	0.9999999999996364	0	8	0	0	200	0	0	True	False	337.0	336	1.0	0	0	0	28	0	1200	0	0
0	200	0.004166666666666667	1.0	200	0.981019	0.9999999999996364	0	8	0	0	200	0	0	True	False	337.0	336	1.0	0	0	0	28	0	1200	0	0
0	200	0.004166666666666667	1.0	200	0.981019	0.9999999999996364	0	8	0	0	200	0	0	True	False	337.0	336	1.0	0	0	0	28	0	1200	0	0
0	200	0.004166666666666667	1.0	200	0.981019	0.9999999999996364	0	8	0	0	200	0	0	True	False	337.0	336	1.0	0	0	0	28	0	1200	0	0
0	200	0.004166666666666667	1.0	200	0.981019	0.9999999999996364	0	8	0	0	200	0	0	True	False	337.0	336	1.0	0	0	0	28	0	1200	0	0
0	200	0.004166666666666667	1.0	200	0.981019	0.9999999999996364	0	8	0	0	200	0	0	True	False	337.0	336	1.0	0	0	0	28	0	1200	0	0
0	200	0.004166666666666667	1.0	200	0.981019	0.9999999999996364	0	8	0	0	200	0	0	True	False	337.0	336	1.0	0	0	0	28	0	1200	0	0
0	200	0.004166666666666667	1.0	200	0.981019	0.9999999999996364	0	8	0	0	200	0	0	True	False	337.0	336	1.0	0	0	0	28	0	1200	0	0
0	200	0.004166666666666667	1.0	200	0.981019	0.9999999999996364	0	8	0	0	200	0	0	True	False	337.0	336	1.0	0	0	0	28	0	1200	0	0
0	200	0.004166666666666667	1.0	200	0.981019	0.9999999999996364	0	8	0	0	200	0	0	True	False	337.0	336	1.0	0	0	0	28	0	1200	0	0
0	200	0.004166666666666667	1.0	200	0.981019	0.9999999999996364	0	8	0	0	200	0	0	True	False	337.0	336	1.0	0	0	0	28	0	1200	0	0
0	200	0.004166666666666667	1.0	200	0.981019	0.9999999999996364	0	8	0	0	200	0	0	True	False	337.0	336	1.0	0	0	0	28	0	1200	0	0
0	200	0.004166666666666667	1.0	200	0.981019	0.9999999999996364	0	8	0	0	200	0	0	True	False	337.0	336	1.0	0	0	0	28	0	1200	0	0
0	200	0.004166666666666667	1.0	200	0.981019	0.9999999999996364	0	8	0	0	200	0	0	True	False	337.0	336	1.0	0	0	0	28	0	1200	0	0
0	200	0.004166666666666667	1.0	200	0.981019	0.9999999999996364	0	8	0	0	200	0	0	True	False	337.0	336	1.0	0	0	0	28	0	1200	0	0
0	200	0.004166666666666667	1.0	200	0.981019	0.9999999999996364	0	8	0	0	200	0	0	True	False	337.0	336	1.0	0	0	0	28	0	1200	0	0
0	200	0.004166666666666667	1.0	200	0.981019	0.9999999999996364	0	8	0	0	200	0	0	True	False	337.0	336	1.0	0	0	0	28	0	1200	0	0
0	200	0.004166666666666667	1.0	200	0.981019	0.9999999999996364	0	8	0	0	200	0	0	True	False	337.0	336	1.0	0	0	0	28	0	1200	0	0
0	200	0.004166666666666667	1.0	200	0.981019	0.9999999999996364	0	8	0	0	200	0	0	True	False	337.0	336	1.0	0	0	0	28	0	1200	0	0
0	200	0.004166666666666667	1.0	200	0.981019	0.9999999999996364	0	8	0	0	200	0	0	True	False	337.0	336	1.0	0	0	0	28	0	1200	0	0
0	200	0.004166666666666667	1.0	200	0.981019	0.9999999999996364	0	8	0	0	200	0	0	True	False	337.0	336	1.0	0	0	0	28	0	1200	0	0
0	200	0.004166666666666667	1.0	200	0.981019	0.9999999999996364	0	8	0	0	200	0	0	True	False	337.0	336	1.0	0	0	0	28	0	1200	0	0
0	200	0.004166666666666667	1.0	200	0.981019	0.9999999999996364	0	8	0	0	200	0	0	True	False	337.0	336	1.0	0	0	0	28	0	1200	0	0
0	200	0.004166666666666667	1.0	200	0.981019	0.9999999999996364	0	8	0	0	200	0	0	True	False	337.0	336	1.0	0	0	0	28	0	1200	0	0
0	200	0.004166666666666667	1.0	200	0.981019	0.9999999999996364	0	8	0	0	200	0	0	True	False	337.0	336	1.0	0	0	0	28	0	1200	0	0
0	200	0.004166666666666667	1.0	200	0.981019	0.9999999999996364	0	8	0	0	200	0	0	True	False	337.0	336	1.0	0	0	0	28	0	1200	0	0
0	200	0.004166666666666667	1.0	200	0.981019	0.9999999999996364	0	8	0	0	200	0	0	True	False	337.0	336	1.0	0	0	0	28	0	1200	0	0
0	200	0.004166666666666667	1.0	200	0.981019	0.9999999999996364	0	8	0	0	200	0	0	True	False	337.0	336	1.0	0	0	0	28	0	1200	0	0
0	200	0.004166666666666667	1.0	200	0.981019	0.9999999999996364	0	8	0	0	200	0	0	True	False	337.0	336	1.0	0	0	0	28	0	1200	0	0
0	200	0.004166666666666667	1.0	200	0.981019	0.9999999999996364	0	8	0	0	200	0	0	True	False	337.0	336	1.0	0	0	0	28	0	1200	0	0
0	200	0.004166666666666667	1.0	200	0.981019	0.9999999999996364	0	8	0	0	200	0	0	True	False	337.0	336	1.0	0	0	0	28	0	1200	0	0
0	200	0.004166666666666667	1.0	200	0.981019	0.9999999999996364	0	8	0	0	200	0	0	True	False	337.0	336	1.0	0	0	0	28	0	1200	0	0
0	200	0.004166666666666667	1.0	200	0.981019	0.9999999999996364	0	8	0	0	200	0	0	True	False	337.0	336	1.0	0	0	0	28	0	1200	0	0
0	200	0.004166666666666667	1.0	200	0.981019	0.9999999999996364	0	8	0	0	200	0	0	True	False	337.0	336	1.0	0	0	0	28	0	1200	0	0
0	200	0.004166666666666667	1.0	200	0.981019	0.9999999999996364	0	8	0	0	200	0	0	True	False	337.0	336	1.0	0	0	0	28	0	1200	0	0
0	200	0.004166666666666667	1.0	200	0.981019	0.9999999999996364	0	8	0	0	200	0	0	True	False	337.0	336	1.0	0	0	0	28	0	1200	0	0
0	200	0.004166666666666667	1.0	200	0.981019	0.9999999999996364	0	8	0	0	200	0	0	True	False	337.0	336	1.0	0	0	0	28	0	1200	0	0
0	200	0.004166666666666667	1.0	200	0.981019	0.9999999999996364	0	8	0	0	200	0	0	True	False	337.0	336	1.0	0	0	0	28	0	1200	0	0
0	200	0.004166666666666667	1.0	200	0.981019	0.9999999999996364	0	8	0	0	200	0	0	True	False	337.0	336	1.0	0	0	0	28	0	1200	0	0
0	200	0.004166666666666667	1.0	200	0.981019	0.9999999999996364	0	8	0	0	200	0	0	True	False	337.0	336	1.0	0	0	0	28	0	1200	0	0
0	200	0.004166666666666667	1.0	200	0.981019	0.9999999999996364	0	8	0	0	200	0	0	True	False	337.0	336	1.0	0	0	0	28	0	1200	0	0
0	200	0.004166666666666667	1.0	200	0.981019	0.9999999999996364	0	8	0	0	200	0	0	True	False	337.0	336	1.0	0	0	0	28	0	1200	0	0
0	200	0.004166666666666667	1.0	200	0.981019	0.9999999999996364	0	8	0	0	200	0	0	True	False	337.0	336	1.0	0	0	0	28	0	1200	0	0
0	200	0.004166666666666667	1.0	200	0.981019	0.9999999999996364	0	8	0	0	200	0	0	True	False	337.0	336	1.0	0	0	0	28	0	1200	0	0
0	200	0.004166666666666667	1.0	200	0.981019	0.9999999999996364	0	8	0	0	200	0	0	True	False	337.0	336	1.0	0	0	0	28	0	1200	0	0
0	200	0.004166666666666667	1.0	200	0.981019	0.9999999999996364	0	8	0	0	200	0	0	True	False	337.0	336	1.0	0	0	0	28	0	1200	0	0
0	200	0.004166666666666667	1.0	200	0.981019	0.9999999999996364	0	8	0	0	200	0	0	True	False	337.0	336	1.0	0	0	0	28	0	1200	0	0
0	200	0.004166666666666667	1.0	200	0.981019	0.9999999999996364	0	8	0	0	200	0	0	True	False	337.0	336	1.0	0	0	0	28	0	1200	0	0
0	200	0.004166666666666667	1.0	200	0.981019	0.9999999999996364	0	8	0	0	200	0	0	True	False	337.0	336	1.0	0	0	0	28	0	1200	0	0
0	200	0.004166666666666667	1.0	200	0.981019	0.9999999999996364	0	8	0	0	200	0	0	True	False	337.0	336	1.0	0	0	0	28	0	1200	0	0
0	200	0.004166666666666667	1.0	200	0.981019	0.9999999999996364	0	8	0	0	200	0	0	True	False	337.0	336	1.0	0	0	0	28	0	1200	0	0
0	200	0.004166666666666667	1.0	200	0.981019	0.9999999999996364	0	8	0	0	200	0	0	True	False	337.0	336	1.0	0	0	0	28	0	1200	0	0
0	200	0.004166666666666667	1.0	200	0.981019	0.9999999999996364	0	8	0	0	200	0	0	True	False	337.0	336	1.0	0	0	0	28	0	1200	0	0
0	200	0.004166666666666667	1.0	200	0.981019	0.9999999999996364	0	8	0	0	200	0	0	True	False	337.0	336	1.0	0	0	0	28	0	1200	0	0
